"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2018 18:00:00 - 12/01/2018 19:00:00","BZN|NL","Without sequence","47.0","",""
"12/01/2018 19:00:00 - 12/01/2018 20:00:00","BZN|NL","Without sequence","39.9","",""
"12/01/2018 20:00:00 - 12/01/2018 21:00:00","BZN|NL","Without sequence","41.04","",""
"12/01/2018 21:00:00 - 12/01/2018 22:00:00","BZN|NL","Without sequence","44.8","",""
"12/01/2018 22:00:00 - 12/01/2018 23:00:00","BZN|NL","Without sequence","44.9","",""
"12/01/2018 23:00:00 - 13/01/2018 00:00:00","BZN|NL","Without sequence","42.0","",""
"13/01/2018 00:00:00 - 13/01/2018 01:00:00","BZN|NL","Without sequence","43.15","",""
"13/01/2018 01:00:00 - 13/01/2018 02:00:00","BZN|NL","Without sequence","38.42","",""
"13/01/2018 02:00:00 - 13/01/2018 03:00:00","BZN|NL","Without sequence","36.11","",""
"13/01/2018 03:00:00 - 13/01/2018 04:00:00","BZN|NL","Without sequence","33.8","",""
"13/01/2018 04:00:00 - 13/01/2018 05:00:00","BZN|NL","Without sequence","32.04","",""
"13/01/2018 05:00:00 - 13/01/2018 06:00:00","BZN|NL","Without sequence","32.55","",""
"13/01/2018 06:00:00 - 13/01/2018 07:00:00","BZN|NL","Without sequence","32.0","",""
"13/01/2018 07:00:00 - 13/01/2018 08:00:00","BZN|NL","Without sequence","33.76","",""
"13/01/2018 08:00:00 - 13/01/2018 09:00:00","BZN|NL","Without sequence","42.4","",""
"13/01/2018 09:00:00 - 13/01/2018 10:00:00","BZN|NL","Without sequence","49.0","",""
"13/01/2018 10:00:00 - 13/01/2018 11:00:00","BZN|NL","Without sequence","51.0","",""
"13/01/2018 11:00:00 - 13/01/2018 12:00:00","BZN|NL","Without sequence","47.39","",""
"13/01/2018 12:00:00 - 13/01/2018 13:00:00","BZN|NL","Without sequence","47.66","",""
"13/01/2018 13:00:00 - 13/01/2018 14:00:00","BZN|NL","Without sequence","39.4","",""
"13/01/2018 14:00:00 - 13/01/2018 15:00:00","BZN|NL","Without sequence","37.0","",""
"13/01/2018 15:00:00 - 13/01/2018 16:00:00","BZN|NL","Without sequence","37.4","",""
"13/01/2018 16:00:00 - 13/01/2018 17:00:00","BZN|NL","Without sequence","36.9","",""
"13/01/2018 17:00:00 - 13/01/2018 18:00:00","BZN|NL","Without sequence","56.98","",""
"13/01/2018 18:00:00 - 13/01/2018 19:00:00","BZN|NL","Without sequence","65.91","",""
"13/01/2018 19:00:00 - 13/01/2018 20:00:00","BZN|NL","Without sequence","54.9","",""
"13/01/2018 20:00:00 - 13/01/2018 21:00:00","BZN|NL","Without sequence","45.1","",""
"13/01/2018 21:00:00 - 13/01/2018 22:00:00","BZN|NL","Without sequence","41.2","",""
"13/01/2018 22:00:00 - 13/01/2018 23:00:00","BZN|NL","Without sequence","46.0","",""
"13/01/2018 23:00:00 - 14/01/2018 00:00:00","BZN|NL","Without sequence","38.0","",""
"14/01/2018 00:00:00 - 14/01/2018 01:00:00","BZN|NL","Without sequence","38.1","",""
"14/01/2018 01:00:00 - 14/01/2018 02:00:00","BZN|NL","Without sequence","33.83","",""
"14/01/2018 02:00:00 - 14/01/2018 03:00:00","BZN|NL","Without sequence","33.0","",""
"14/01/2018 03:00:00 - 14/01/2018 04:00:00","BZN|NL","Without sequence","30.0","",""
"14/01/2018 04:00:00 - 14/01/2018 05:00:00","BZN|NL","Without sequence","27.01","",""
"14/01/2018 05:00:00 - 14/01/2018 06:00:00","BZN|NL","Without sequence","28.48","",""
"14/01/2018 06:00:00 - 14/01/2018 07:00:00","BZN|NL","Without sequence","29.74","",""
"14/01/2018 07:00:00 - 14/01/2018 08:00:00","BZN|NL","Without sequence","32.7","",""
"14/01/2018 08:00:00 - 14/01/2018 09:00:00","BZN|NL","Without sequence","35.1","",""
"14/01/2018 09:00:00 - 14/01/2018 10:00:00","BZN|NL","Without sequence","36.9","",""
"14/01/2018 10:00:00 - 14/01/2018 11:00:00","BZN|NL","Without sequence","41.5","",""
"14/01/2018 11:00:00 - 14/01/2018 12:00:00","BZN|NL","Without sequence","43.3","",""
"14/01/2018 12:00:00 - 14/01/2018 13:00:00","BZN|NL","Without sequence","40.88","",""
"14/01/2018 13:00:00 - 14/01/2018 14:00:00","BZN|NL","Without sequence","37.04","",""
"14/01/2018 14:00:00 - 14/01/2018 15:00:00","BZN|NL","Without sequence","34.9","",""
"14/01/2018 15:00:00 - 14/01/2018 16:00:00","BZN|NL","Without sequence","35.0","",""
"14/01/2018 16:00:00 - 14/01/2018 17:00:00","BZN|NL","Without sequence","34.9","",""
"14/01/2018 17:00:00 - 14/01/2018 18:00:00","BZN|NL","Without sequence","37.99","",""
"14/01/2018 18:00:00 - 14/01/2018 19:00:00","BZN|NL","Without sequence","71.15","",""
"14/01/2018 19:00:00 - 14/01/2018 20:00:00","BZN|NL","Without sequence","62.23","",""
"14/01/2018 20:00:00 - 14/01/2018 21:00:00","BZN|NL","Without sequence","54.56","",""
"14/01/2018 21:00:00 - 14/01/2018 22:00:00","BZN|NL","Without sequence","41.6","",""
"14/01/2018 22:00:00 - 14/01/2018 23:00:00","BZN|NL","Without sequence","44.05","",""
"14/01/2018 23:00:00 - 15/01/2018 00:00:00","BZN|NL","Without sequence","38.33","",""
"15/01/2018 00:00:00 - 15/01/2018 01:00:00","BZN|NL","Without sequence","34.0","",""
"15/01/2018 01:00:00 - 15/01/2018 02:00:00","BZN|NL","Without sequence","33.0","",""
"15/01/2018 02:00:00 - 15/01/2018 03:00:00","BZN|NL","Without sequence","32.4","",""
"15/01/2018 03:00:00 - 15/01/2018 04:00:00","BZN|NL","Without sequence","28.97","",""
"15/01/2018 04:00:00 - 15/01/2018 05:00:00","BZN|NL","Without sequence","28.79","",""
"15/01/2018 05:00:00 - 15/01/2018 06:00:00","BZN|NL","Without sequence","29.69","",""
"15/01/2018 06:00:00 - 15/01/2018 07:00:00","BZN|NL","Without sequence","40.7","",""
"15/01/2018 07:00:00 - 15/01/2018 08:00:00","BZN|NL","Without sequence","54.9","",""
"15/01/2018 08:00:00 - 15/01/2018 09:00:00","BZN|NL","Without sequence","52.5","",""
"15/01/2018 09:00:00 - 15/01/2018 10:00:00","BZN|NL","Without sequence","51.1","",""
"15/01/2018 10:00:00 - 15/01/2018 11:00:00","BZN|NL","Without sequence","54.31","",""
"15/01/2018 11:00:00 - 15/01/2018 12:00:00","BZN|NL","Without sequence","49.91","",""
"15/01/2018 12:00:00 - 15/01/2018 13:00:00","BZN|NL","Without sequence","40.7","",""
"15/01/2018 13:00:00 - 15/01/2018 14:00:00","BZN|NL","Without sequence","40.7","",""
"15/01/2018 14:00:00 - 15/01/2018 15:00:00","BZN|NL","Without sequence","44.9","",""
"15/01/2018 15:00:00 - 15/01/2018 16:00:00","BZN|NL","Without sequence","39.74","",""
"15/01/2018 16:00:00 - 15/01/2018 17:00:00","BZN|NL","Without sequence","36.6","",""
"15/01/2018 17:00:00 - 15/01/2018 18:00:00","BZN|NL","Without sequence","48.37","",""
"15/01/2018 18:00:00 - 15/01/2018 19:00:00","BZN|NL","Without sequence","40.7","",""
"15/01/2018 19:00:00 - 15/01/2018 20:00:00","BZN|NL","Without sequence","40.7","",""
"15/01/2018 20:00:00 - 15/01/2018 21:00:00","BZN|NL","Without sequence","43.0","",""
"15/01/2018 21:00:00 - 15/01/2018 22:00:00","BZN|NL","Without sequence","36.71","",""
"15/01/2018 22:00:00 - 15/01/2018 23:00:00","BZN|NL","Without sequence","36.6","",""
"15/01/2018 23:00:00 - 16/01/2018 00:00:00","BZN|NL","Without sequence","33.8","",""
"16/01/2018 00:00:00 - 16/01/2018 01:00:00","BZN|NL","Without sequence","30.1","",""
"16/01/2018 01:00:00 - 16/01/2018 02:00:00","BZN|NL","Without sequence","30.3","",""
"16/01/2018 02:00:00 - 16/01/2018 03:00:00","BZN|NL","Without sequence","31.5","",""
"16/01/2018 03:00:00 - 16/01/2018 04:00:00","BZN|NL","Without sequence","26.97","",""
"16/01/2018 04:00:00 - 16/01/2018 05:00:00","BZN|NL","Without sequence","28.35","",""
"16/01/2018 05:00:00 - 16/01/2018 06:00:00","BZN|NL","Without sequence","28.84","",""
"16/01/2018 06:00:00 - 16/01/2018 07:00:00","BZN|NL","Without sequence","31.2","",""
"16/01/2018 07:00:00 - 16/01/2018 08:00:00","BZN|NL","Without sequence","38.92","",""
"16/01/2018 08:00:00 - 16/01/2018 09:00:00","BZN|NL","Without sequence","47.4","",""
"16/01/2018 09:00:00 - 16/01/2018 10:00:00","BZN|NL","Without sequence","52.85","",""
"16/01/2018 10:00:00 - 16/01/2018 11:00:00","BZN|NL","Without sequence","50.0","",""
"16/01/2018 11:00:00 - 16/01/2018 12:00:00","BZN|NL","Without sequence","51.74","",""
"16/01/2018 12:00:00 - 16/01/2018 13:00:00","BZN|NL","Without sequence","45.3","",""
"16/01/2018 13:00:00 - 16/01/2018 14:00:00","BZN|NL","Without sequence","44.9","",""
"16/01/2018 14:00:00 - 16/01/2018 15:00:00","BZN|NL","Without sequence","42.4","",""
"16/01/2018 15:00:00 - 16/01/2018 16:00:00","BZN|NL","Without sequence","41.2","",""
"16/01/2018 16:00:00 - 16/01/2018 17:00:00","BZN|NL","Without sequence","42.96","",""
"16/01/2018 17:00:00 - 16/01/2018 18:00:00","BZN|NL","Without sequence","53.0","",""
"16/01/2018 18:00:00 - 16/01/2018 19:00:00","BZN|NL","Without sequence","53.42","",""
"16/01/2018 19:00:00 - 16/01/2018 20:00:00","BZN|NL","Without sequence","45.02","",""
"16/01/2018 20:00:00 - 16/01/2018 21:00:00","BZN|NL","Without sequence","39.9","",""
"16/01/2018 21:00:00 - 16/01/2018 22:00:00","BZN|NL","Without sequence","37.6","",""
"16/01/2018 22:00:00 - 16/01/2018 23:00:00","BZN|NL","Without sequence","38.0","",""
"16/01/2018 23:00:00 - 17/01/2018 00:00:00","BZN|NL","Without sequence","35.2","",""
"17/01/2018 00:00:00 - 17/01/2018 01:00:00","BZN|NL","Without sequence","29.78","",""
"17/01/2018 01:00:00 - 17/01/2018 02:00:00","BZN|NL","Without sequence","28.66","",""
"17/01/2018 02:00:00 - 17/01/2018 03:00:00","BZN|NL","Without sequence","30.3","",""
"17/01/2018 03:00:00 - 17/01/2018 04:00:00","BZN|NL","Without sequence","24.79","",""
"17/01/2018 04:00:00 - 17/01/2018 05:00:00","BZN|NL","Without sequence","27.02","",""
"17/01/2018 05:00:00 - 17/01/2018 06:00:00","BZN|NL","Without sequence","25.71","",""
"17/01/2018 06:00:00 - 17/01/2018 07:00:00","BZN|NL","Without sequence","35.0","",""
"17/01/2018 07:00:00 - 17/01/2018 08:00:00","BZN|NL","Without sequence","51.19","",""
"17/01/2018 08:00:00 - 17/01/2018 09:00:00","BZN|NL","Without sequence","50.48","",""
"17/01/2018 09:00:00 - 17/01/2018 10:00:00","BZN|NL","Without sequence","51.44","",""
"17/01/2018 10:00:00 - 17/01/2018 11:00:00","BZN|NL","Without sequence","44.55","",""
"17/01/2018 11:00:00 - 17/01/2018 12:00:00","BZN|NL","Without sequence","48.44","",""
"17/01/2018 12:00:00 - 17/01/2018 13:00:00","BZN|NL","Without sequence","48.59","",""
"17/01/2018 13:00:00 - 17/01/2018 14:00:00","BZN|NL","Without sequence","44.08","",""
"17/01/2018 14:00:00 - 17/01/2018 15:00:00","BZN|NL","Without sequence","42.18","",""
"17/01/2018 15:00:00 - 17/01/2018 16:00:00","BZN|NL","Without sequence","40.41","",""
"17/01/2018 16:00:00 - 17/01/2018 17:00:00","BZN|NL","Without sequence","42.24","",""
"17/01/2018 17:00:00 - 17/01/2018 18:00:00","BZN|NL","Without sequence","55.43","",""
"17/01/2018 18:00:00 - 17/01/2018 19:00:00","BZN|NL","Without sequence","49.0","",""
"17/01/2018 19:00:00 - 17/01/2018 20:00:00","BZN|NL","Without sequence","35.8","",""
"17/01/2018 20:00:00 - 17/01/2018 21:00:00","BZN|NL","Without sequence","39.9","",""
"17/01/2018 21:00:00 - 17/01/2018 22:00:00","BZN|NL","Without sequence","44.68","",""
"17/01/2018 22:00:00 - 17/01/2018 23:00:00","BZN|NL","Without sequence","37.0","",""
"17/01/2018 23:00:00 - 18/01/2018 00:00:00","BZN|NL","Without sequence","33.0","",""
"18/01/2018 00:00:00 - 18/01/2018 01:00:00","BZN|NL","Without sequence","33.7","",""
"18/01/2018 01:00:00 - 18/01/2018 02:00:00","BZN|NL","Without sequence","29.54","",""
"18/01/2018 02:00:00 - 18/01/2018 03:00:00","BZN|NL","Without sequence","31.96","",""
"18/01/2018 03:00:00 - 18/01/2018 04:00:00","BZN|NL","Without sequence","24.95","",""
"18/01/2018 04:00:00 - 18/01/2018 05:00:00","BZN|NL","Without sequence","11.4","",""
"18/01/2018 05:00:00 - 18/01/2018 06:00:00","BZN|NL","Without sequence","14.96","",""
"18/01/2018 06:00:00 - 18/01/2018 07:00:00","BZN|NL","Without sequence","42.24","",""
"18/01/2018 07:00:00 - 18/01/2018 08:00:00","BZN|NL","Without sequence","44.35","",""
"18/01/2018 08:00:00 - 18/01/2018 09:00:00","BZN|NL","Without sequence","47.35","",""
"18/01/2018 09:00:00 - 18/01/2018 10:00:00","BZN|NL","Without sequence","52.59","",""
"18/01/2018 10:00:00 - 18/01/2018 11:00:00","BZN|NL","Without sequence","49.02","",""
"18/01/2018 11:00:00 - 18/01/2018 12:00:00","BZN|NL","Without sequence","48.69","",""
"18/01/2018 12:00:00 - 18/01/2018 13:00:00","BZN|NL","Without sequence","40.0","",""
"18/01/2018 13:00:00 - 18/01/2018 14:00:00","BZN|NL","Without sequence","37.0","",""
"18/01/2018 14:00:00 - 18/01/2018 15:00:00","BZN|NL","Without sequence","36.0","",""
"18/01/2018 15:00:00 - 18/01/2018 16:00:00","BZN|NL","Without sequence","39.58","",""
"18/01/2018 16:00:00 - 18/01/2018 17:00:00","BZN|NL","Without sequence","45.34","",""
"18/01/2018 17:00:00 - 18/01/2018 18:00:00","BZN|NL","Without sequence","60.42","",""
"18/01/2018 18:00:00 - 18/01/2018 19:00:00","BZN|NL","Without sequence","64.99","",""
"18/01/2018 19:00:00 - 18/01/2018 20:00:00","BZN|NL","Without sequence","56.7","",""
"18/01/2018 20:00:00 - 18/01/2018 21:00:00","BZN|NL","Without sequence","44.9","",""
"18/01/2018 21:00:00 - 18/01/2018 22:00:00","BZN|NL","Without sequence","41.73","",""
"18/01/2018 22:00:00 - 18/01/2018 23:00:00","BZN|NL","Without sequence","49.9","",""
"18/01/2018 23:00:00 - 19/01/2018 00:00:00","BZN|NL","Without sequence","43.76","",""
"19/01/2018 00:00:00 - 19/01/2018 01:00:00","BZN|NL","Without sequence","34.0","",""
"19/01/2018 01:00:00 - 19/01/2018 02:00:00","BZN|NL","Without sequence","30.97","",""
"19/01/2018 02:00:00 - 19/01/2018 03:00:00","BZN|NL","Without sequence","29.49","",""
"19/01/2018 03:00:00 - 19/01/2018 04:00:00","BZN|NL","Without sequence","29.56","",""
"19/01/2018 04:00:00 - 19/01/2018 05:00:00","BZN|NL","Without sequence","30.02","",""
"19/01/2018 05:00:00 - 19/01/2018 06:00:00","BZN|NL","Without sequence","31.76","",""
"19/01/2018 06:00:00 - 19/01/2018 07:00:00","BZN|NL","Without sequence","40.02","",""
"19/01/2018 07:00:00 - 19/01/2018 08:00:00","BZN|NL","Without sequence","48.96","",""
"19/01/2018 08:00:00 - 19/01/2018 09:00:00","BZN|NL","Without sequence","51.94","",""
"19/01/2018 09:00:00 - 19/01/2018 10:00:00","BZN|NL","Without sequence","52.03","",""
"19/01/2018 10:00:00 - 19/01/2018 11:00:00","BZN|NL","Without sequence","51.22","",""
"19/01/2018 11:00:00 - 19/01/2018 12:00:00","BZN|NL","Without sequence","48.42","",""
"19/01/2018 12:00:00 - 19/01/2018 13:00:00","BZN|NL","Without sequence","44.41","",""
"19/01/2018 13:00:00 - 19/01/2018 14:00:00","BZN|NL","Without sequence","41.67","",""
"19/01/2018 14:00:00 - 19/01/2018 15:00:00","BZN|NL","Without sequence","39.49","",""
"19/01/2018 15:00:00 - 19/01/2018 16:00:00","BZN|NL","Without sequence","41.78","",""
"19/01/2018 16:00:00 - 19/01/2018 17:00:00","BZN|NL","Without sequence","44.3","",""
"19/01/2018 17:00:00 - 19/01/2018 18:00:00","BZN|NL","Without sequence","49.57","",""
"19/01/2018 18:00:00 - 19/01/2018 19:00:00","BZN|NL","Without sequence","49.74","",""
"19/01/2018 19:00:00 - 19/01/2018 20:00:00","BZN|NL","Without sequence","44.79","",""
"19/01/2018 20:00:00 - 19/01/2018 21:00:00","BZN|NL","Without sequence","39.79","",""
"19/01/2018 21:00:00 - 19/01/2018 22:00:00","BZN|NL","Without sequence","37.84","",""
"19/01/2018 22:00:00 - 19/01/2018 23:00:00","BZN|NL","Without sequence","37.54","",""
"19/01/2018 23:00:00 - 20/01/2018 00:00:00","BZN|NL","Without sequence","34.71","",""
"20/01/2018 00:00:00 - 20/01/2018 01:00:00","BZN|NL","Without sequence","38.76","",""
"20/01/2018 01:00:00 - 20/01/2018 02:00:00","BZN|NL","Without sequence","34.2","",""
"20/01/2018 02:00:00 - 20/01/2018 03:00:00","BZN|NL","Without sequence","31.1","",""
"20/01/2018 03:00:00 - 20/01/2018 04:00:00","BZN|NL","Without sequence","29.97","",""
"20/01/2018 04:00:00 - 20/01/2018 05:00:00","BZN|NL","Without sequence","29.94","",""
"20/01/2018 05:00:00 - 20/01/2018 06:00:00","BZN|NL","Without sequence","30.2","",""
"20/01/2018 06:00:00 - 20/01/2018 07:00:00","BZN|NL","Without sequence","30.66","",""
"20/01/2018 07:00:00 - 20/01/2018 08:00:00","BZN|NL","Without sequence","34.2","",""
"20/01/2018 08:00:00 - 20/01/2018 09:00:00","BZN|NL","Without sequence","45.16","",""
"20/01/2018 09:00:00 - 20/01/2018 10:00:00","BZN|NL","Without sequence","38.0","",""
"20/01/2018 10:00:00 - 20/01/2018 11:00:00","BZN|NL","Without sequence","43.0","",""
"20/01/2018 11:00:00 - 20/01/2018 12:00:00","BZN|NL","Without sequence","42.09","",""
"20/01/2018 12:00:00 - 20/01/2018 13:00:00","BZN|NL","Without sequence","52.47","",""
"20/01/2018 13:00:00 - 20/01/2018 14:00:00","BZN|NL","Without sequence","45.5","",""
"20/01/2018 14:00:00 - 20/01/2018 15:00:00","BZN|NL","Without sequence","39.0","",""
"20/01/2018 15:00:00 - 20/01/2018 16:00:00","BZN|NL","Without sequence","40.01","",""
"20/01/2018 16:00:00 - 20/01/2018 17:00:00","BZN|NL","Without sequence","43.32","",""
"20/01/2018 17:00:00 - 20/01/2018 18:00:00","BZN|NL","Without sequence","44.9","",""
"20/01/2018 18:00:00 - 20/01/2018 19:00:00","BZN|NL","Without sequence","49.38","",""
"20/01/2018 19:00:00 - 20/01/2018 20:00:00","BZN|NL","Without sequence","43.98","",""
"20/01/2018 20:00:00 - 20/01/2018 21:00:00","BZN|NL","Without sequence","39.16","",""
"20/01/2018 21:00:00 - 20/01/2018 22:00:00","BZN|NL","Without sequence","36.37","",""
"20/01/2018 22:00:00 - 20/01/2018 23:00:00","BZN|NL","Without sequence","36.33","",""
"20/01/2018 23:00:00 - 21/01/2018 00:00:00","BZN|NL","Without sequence","34.9","",""
"21/01/2018 00:00:00 - 21/01/2018 01:00:00","BZN|NL","Without sequence","32.49","",""
"21/01/2018 01:00:00 - 21/01/2018 02:00:00","BZN|NL","Without sequence","30.9","",""
"21/01/2018 02:00:00 - 21/01/2018 03:00:00","BZN|NL","Without sequence","29.24","",""
"21/01/2018 03:00:00 - 21/01/2018 04:00:00","BZN|NL","Without sequence","27.88","",""
"21/01/2018 04:00:00 - 21/01/2018 05:00:00","BZN|NL","Without sequence","29.75","",""
"21/01/2018 05:00:00 - 21/01/2018 06:00:00","BZN|NL","Without sequence","29.66","",""
"21/01/2018 06:00:00 - 21/01/2018 07:00:00","BZN|NL","Without sequence","28.47","",""
"21/01/2018 07:00:00 - 21/01/2018 08:00:00","BZN|NL","Without sequence","31.83","",""
"21/01/2018 08:00:00 - 21/01/2018 09:00:00","BZN|NL","Without sequence","32.49","",""
"21/01/2018 09:00:00 - 21/01/2018 10:00:00","BZN|NL","Without sequence","35.3","",""
"21/01/2018 10:00:00 - 21/01/2018 11:00:00","BZN|NL","Without sequence","38.88","",""
"21/01/2018 11:00:00 - 21/01/2018 12:00:00","BZN|NL","Without sequence","42.0","",""
"21/01/2018 12:00:00 - 21/01/2018 13:00:00","BZN|NL","Without sequence","43.75","",""
"21/01/2018 13:00:00 - 21/01/2018 14:00:00","BZN|NL","Without sequence","37.77","",""
"21/01/2018 14:00:00 - 21/01/2018 15:00:00","BZN|NL","Without sequence","33.84","",""
"21/01/2018 15:00:00 - 21/01/2018 16:00:00","BZN|NL","Without sequence","35.0","",""
"21/01/2018 16:00:00 - 21/01/2018 17:00:00","BZN|NL","Without sequence","39.9","",""
"21/01/2018 17:00:00 - 21/01/2018 18:00:00","BZN|NL","Without sequence","48.3","",""
"21/01/2018 18:00:00 - 21/01/2018 19:00:00","BZN|NL","Without sequence","48.08","",""
"21/01/2018 19:00:00 - 21/01/2018 20:00:00","BZN|NL","Without sequence","52.8","",""
"21/01/2018 20:00:00 - 21/01/2018 21:00:00","BZN|NL","Without sequence","47.79","",""
"21/01/2018 21:00:00 - 21/01/2018 22:00:00","BZN|NL","Without sequence","35.0","",""
"21/01/2018 22:00:00 - 21/01/2018 23:00:00","BZN|NL","Without sequence","33.84","",""
"21/01/2018 23:00:00 - 22/01/2018 00:00:00","BZN|NL","Without sequence","32.4","",""
"22/01/2018 00:00:00 - 22/01/2018 01:00:00","BZN|NL","Without sequence","27.06","",""
"22/01/2018 01:00:00 - 22/01/2018 02:00:00","BZN|NL","Without sequence","20.0","",""
"22/01/2018 02:00:00 - 22/01/2018 03:00:00","BZN|NL","Without sequence","16.22","",""
"22/01/2018 03:00:00 - 22/01/2018 04:00:00","BZN|NL","Without sequence","13.16","",""
"22/01/2018 04:00:00 - 22/01/2018 05:00:00","BZN|NL","Without sequence","21.27","",""
"22/01/2018 05:00:00 - 22/01/2018 06:00:00","BZN|NL","Without sequence","27.48","",""
"22/01/2018 06:00:00 - 22/01/2018 07:00:00","BZN|NL","Without sequence","33.08","",""
"22/01/2018 07:00:00 - 22/01/2018 08:00:00","BZN|NL","Without sequence","42.95","",""
"22/01/2018 08:00:00 - 22/01/2018 09:00:00","BZN|NL","Without sequence","45.06","",""
"22/01/2018 09:00:00 - 22/01/2018 10:00:00","BZN|NL","Without sequence","47.42","",""
"22/01/2018 10:00:00 - 22/01/2018 11:00:00","BZN|NL","Without sequence","46.47","",""
"22/01/2018 11:00:00 - 22/01/2018 12:00:00","BZN|NL","Without sequence","48.39","",""
"22/01/2018 12:00:00 - 22/01/2018 13:00:00","BZN|NL","Without sequence","47.0","",""
"22/01/2018 13:00:00 - 22/01/2018 14:00:00","BZN|NL","Without sequence","47.39","",""
"22/01/2018 14:00:00 - 22/01/2018 15:00:00","BZN|NL","Without sequence","46.34","",""
"22/01/2018 15:00:00 - 22/01/2018 16:00:00","BZN|NL","Without sequence","43.94","",""
"22/01/2018 16:00:00 - 22/01/2018 17:00:00","BZN|NL","Without sequence","43.65","",""
"22/01/2018 17:00:00 - 22/01/2018 18:00:00","BZN|NL","Without sequence","49.5","",""
"22/01/2018 18:00:00 - 22/01/2018 19:00:00","BZN|NL","Without sequence","51.0","",""
"22/01/2018 19:00:00 - 22/01/2018 20:00:00","BZN|NL","Without sequence","48.05","",""
"22/01/2018 20:00:00 - 22/01/2018 21:00:00","BZN|NL","Without sequence","42.82","",""
"22/01/2018 21:00:00 - 22/01/2018 22:00:00","BZN|NL","Without sequence","38.99","",""
