"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"19/04/2020 02:00:00 - 19/04/2020 03:00:00","BZN|NL","Without sequence","19.6","",""
"19/04/2020 03:00:00 - 19/04/2020 04:00:00","BZN|NL","Without sequence","17.4","",""
"19/04/2020 04:00:00 - 19/04/2020 05:00:00","BZN|NL","Without sequence","10.98","",""
"19/04/2020 05:00:00 - 19/04/2020 06:00:00","BZN|NL","Without sequence","11.31","",""
"19/04/2020 06:00:00 - 19/04/2020 07:00:00","BZN|NL","Without sequence","11.66","",""
"19/04/2020 07:00:00 - 19/04/2020 08:00:00","BZN|NL","Without sequence","11.15","",""
"19/04/2020 08:00:00 - 19/04/2020 09:00:00","BZN|NL","Without sequence","14.01","",""
"19/04/2020 09:00:00 - 19/04/2020 10:00:00","BZN|NL","Without sequence","12.47","",""
"19/04/2020 10:00:00 - 19/04/2020 11:00:00","BZN|NL","Without sequence","10.88","",""
"19/04/2020 11:00:00 - 19/04/2020 12:00:00","BZN|NL","Without sequence","8.39","",""
"19/04/2020 12:00:00 - 19/04/2020 13:00:00","BZN|NL","Without sequence","9.21","",""
"19/04/2020 13:00:00 - 19/04/2020 14:00:00","BZN|NL","Without sequence","0.03","",""
"19/04/2020 14:00:00 - 19/04/2020 15:00:00","BZN|NL","Without sequence","-10.0","",""
"19/04/2020 15:00:00 - 19/04/2020 16:00:00","BZN|NL","Without sequence","-2.0","",""
"19/04/2020 16:00:00 - 19/04/2020 17:00:00","BZN|NL","Without sequence","-2.07","",""
"19/04/2020 17:00:00 - 19/04/2020 18:00:00","BZN|NL","Without sequence","4.99","",""
"19/04/2020 18:00:00 - 19/04/2020 19:00:00","BZN|NL","Without sequence","11.2","",""
"19/04/2020 19:00:00 - 19/04/2020 20:00:00","BZN|NL","Without sequence","22.0","",""
"19/04/2020 20:00:00 - 19/04/2020 21:00:00","BZN|NL","Without sequence","32.0","",""
"19/04/2020 21:00:00 - 19/04/2020 22:00:00","BZN|NL","Without sequence","28.0","",""
"19/04/2020 22:00:00 - 19/04/2020 23:00:00","BZN|NL","Without sequence","22.31","",""
"19/04/2020 23:00:00 - 20/04/2020 00:00:00","BZN|NL","Without sequence","10.19","",""
"20/04/2020 00:00:00 - 20/04/2020 01:00:00","BZN|NL","Without sequence","4.43","",""
"20/04/2020 01:00:00 - 20/04/2020 02:00:00","BZN|NL","Without sequence","4.38","",""
"20/04/2020 02:00:00 - 20/04/2020 03:00:00","BZN|NL","Without sequence","3.72","",""
"20/04/2020 03:00:00 - 20/04/2020 04:00:00","BZN|NL","Without sequence","0.7","",""
"20/04/2020 04:00:00 - 20/04/2020 05:00:00","BZN|NL","Without sequence","0.03","",""
"20/04/2020 05:00:00 - 20/04/2020 06:00:00","BZN|NL","Without sequence","4.8","",""
"20/04/2020 06:00:00 - 20/04/2020 07:00:00","BZN|NL","Without sequence","18.0","",""
"20/04/2020 07:00:00 - 20/04/2020 08:00:00","BZN|NL","Without sequence","22.82","",""
"20/04/2020 08:00:00 - 20/04/2020 09:00:00","BZN|NL","Without sequence","28.2","",""
"20/04/2020 09:00:00 - 20/04/2020 10:00:00","BZN|NL","Without sequence","19.79","",""
"20/04/2020 10:00:00 - 20/04/2020 11:00:00","BZN|NL","Without sequence","11.72","",""
"20/04/2020 11:00:00 - 20/04/2020 12:00:00","BZN|NL","Without sequence","5.59","",""
"20/04/2020 12:00:00 - 20/04/2020 13:00:00","BZN|NL","Without sequence","4.8","",""
"20/04/2020 13:00:00 - 20/04/2020 14:00:00","BZN|NL","Without sequence","2.36","",""
"20/04/2020 14:00:00 - 20/04/2020 15:00:00","BZN|NL","Without sequence","-5.0","",""
"20/04/2020 15:00:00 - 20/04/2020 16:00:00","BZN|NL","Without sequence","-13.02","",""
"20/04/2020 16:00:00 - 20/04/2020 17:00:00","BZN|NL","Without sequence","-1.0","",""
"20/04/2020 17:00:00 - 20/04/2020 18:00:00","BZN|NL","Without sequence","4.01","",""
"20/04/2020 18:00:00 - 20/04/2020 19:00:00","BZN|NL","Without sequence","20.1","",""
"20/04/2020 19:00:00 - 20/04/2020 20:00:00","BZN|NL","Without sequence","34.1","",""
"20/04/2020 20:00:00 - 20/04/2020 21:00:00","BZN|NL","Without sequence","36.15","",""
"20/04/2020 21:00:00 - 20/04/2020 22:00:00","BZN|NL","Without sequence","37.74","",""
"20/04/2020 22:00:00 - 20/04/2020 23:00:00","BZN|NL","Without sequence","29.0","",""
"20/04/2020 23:00:00 - 21/04/2020 00:00:00","BZN|NL","Without sequence","17.58","",""
"21/04/2020 00:00:00 - 21/04/2020 01:00:00","BZN|NL","Without sequence","9.94","",""
"21/04/2020 01:00:00 - 21/04/2020 02:00:00","BZN|NL","Without sequence","4.44","",""
"21/04/2020 02:00:00 - 21/04/2020 03:00:00","BZN|NL","Without sequence","3.94","",""
"21/04/2020 03:00:00 - 21/04/2020 04:00:00","BZN|NL","Without sequence","4.06","",""
"21/04/2020 04:00:00 - 21/04/2020 05:00:00","BZN|NL","Without sequence","3.93","",""
"21/04/2020 05:00:00 - 21/04/2020 06:00:00","BZN|NL","Without sequence","4.73","",""
"21/04/2020 06:00:00 - 21/04/2020 07:00:00","BZN|NL","Without sequence","10.09","",""
"21/04/2020 07:00:00 - 21/04/2020 08:00:00","BZN|NL","Without sequence","17.58","",""
"21/04/2020 08:00:00 - 21/04/2020 09:00:00","BZN|NL","Without sequence","18.94","",""
"21/04/2020 09:00:00 - 21/04/2020 10:00:00","BZN|NL","Without sequence","10.32","",""
"21/04/2020 10:00:00 - 21/04/2020 11:00:00","BZN|NL","Without sequence","5.55","",""
"21/04/2020 11:00:00 - 21/04/2020 12:00:00","BZN|NL","Without sequence","0.0","",""
"21/04/2020 12:00:00 - 21/04/2020 13:00:00","BZN|NL","Without sequence","0.01","",""
"21/04/2020 13:00:00 - 21/04/2020 14:00:00","BZN|NL","Without sequence","-0.98","",""
"21/04/2020 14:00:00 - 21/04/2020 15:00:00","BZN|NL","Without sequence","-4.01","",""
"21/04/2020 15:00:00 - 21/04/2020 16:00:00","BZN|NL","Without sequence","-8.5","",""
"21/04/2020 16:00:00 - 21/04/2020 17:00:00","BZN|NL","Without sequence","-0.09","",""
"21/04/2020 17:00:00 - 21/04/2020 18:00:00","BZN|NL","Without sequence","4.61","",""
"21/04/2020 18:00:00 - 21/04/2020 19:00:00","BZN|NL","Without sequence","22.21","",""
"21/04/2020 19:00:00 - 21/04/2020 20:00:00","BZN|NL","Without sequence","26.0","",""
"21/04/2020 20:00:00 - 21/04/2020 21:00:00","BZN|NL","Without sequence","35.87","",""
"21/04/2020 21:00:00 - 21/04/2020 22:00:00","BZN|NL","Without sequence","37.06","",""
"21/04/2020 22:00:00 - 21/04/2020 23:00:00","BZN|NL","Without sequence","32.31","",""
"21/04/2020 23:00:00 - 22/04/2020 00:00:00","BZN|NL","Without sequence","17.19","",""
"22/04/2020 00:00:00 - 22/04/2020 01:00:00","BZN|NL","Without sequence","5.66","",""
"22/04/2020 01:00:00 - 22/04/2020 02:00:00","BZN|NL","Without sequence","4.35","",""
"22/04/2020 02:00:00 - 22/04/2020 03:00:00","BZN|NL","Without sequence","3.73","",""
"22/04/2020 03:00:00 - 22/04/2020 04:00:00","BZN|NL","Without sequence","4.42","",""
"22/04/2020 04:00:00 - 22/04/2020 05:00:00","BZN|NL","Without sequence","4.57","",""
"22/04/2020 05:00:00 - 22/04/2020 06:00:00","BZN|NL","Without sequence","6.0","",""
"22/04/2020 06:00:00 - 22/04/2020 07:00:00","BZN|NL","Without sequence","14.58","",""
"22/04/2020 07:00:00 - 22/04/2020 08:00:00","BZN|NL","Without sequence","31.0","",""
"22/04/2020 08:00:00 - 22/04/2020 09:00:00","BZN|NL","Without sequence","33.52","",""
"22/04/2020 09:00:00 - 22/04/2020 10:00:00","BZN|NL","Without sequence","10.57","",""
"22/04/2020 10:00:00 - 22/04/2020 11:00:00","BZN|NL","Without sequence","6.77","",""
"22/04/2020 11:00:00 - 22/04/2020 12:00:00","BZN|NL","Without sequence","6.1","",""
"22/04/2020 12:00:00 - 22/04/2020 13:00:00","BZN|NL","Without sequence","5.22","",""
"22/04/2020 13:00:00 - 22/04/2020 14:00:00","BZN|NL","Without sequence","4.99","",""
"22/04/2020 14:00:00 - 22/04/2020 15:00:00","BZN|NL","Without sequence","4.41","",""
"22/04/2020 15:00:00 - 22/04/2020 16:00:00","BZN|NL","Without sequence","1.82","",""
"22/04/2020 16:00:00 - 22/04/2020 17:00:00","BZN|NL","Without sequence","4.07","",""
"22/04/2020 17:00:00 - 22/04/2020 18:00:00","BZN|NL","Without sequence","8.59","",""
"22/04/2020 18:00:00 - 22/04/2020 19:00:00","BZN|NL","Without sequence","27.75","",""
"22/04/2020 19:00:00 - 22/04/2020 20:00:00","BZN|NL","Without sequence","24.94","",""
"22/04/2020 20:00:00 - 22/04/2020 21:00:00","BZN|NL","Without sequence","32.0","",""
"22/04/2020 21:00:00 - 22/04/2020 22:00:00","BZN|NL","Without sequence","36.59","",""
"22/04/2020 22:00:00 - 22/04/2020 23:00:00","BZN|NL","Without sequence","24.9","",""
"22/04/2020 23:00:00 - 23/04/2020 00:00:00","BZN|NL","Without sequence","19.0","",""
"23/04/2020 00:00:00 - 23/04/2020 01:00:00","BZN|NL","Without sequence","20.1","",""
"23/04/2020 01:00:00 - 23/04/2020 02:00:00","BZN|NL","Without sequence","19.58","",""
"23/04/2020 02:00:00 - 23/04/2020 03:00:00","BZN|NL","Without sequence","18.17","",""
"23/04/2020 03:00:00 - 23/04/2020 04:00:00","BZN|NL","Without sequence","19.46","",""
"23/04/2020 04:00:00 - 23/04/2020 05:00:00","BZN|NL","Without sequence","19.87","",""
"23/04/2020 05:00:00 - 23/04/2020 06:00:00","BZN|NL","Without sequence","21.57","",""
"23/04/2020 06:00:00 - 23/04/2020 07:00:00","BZN|NL","Without sequence","33.4","",""
"23/04/2020 07:00:00 - 23/04/2020 08:00:00","BZN|NL","Without sequence","40.99","",""
"23/04/2020 08:00:00 - 23/04/2020 09:00:00","BZN|NL","Without sequence","37.21","",""
"23/04/2020 09:00:00 - 23/04/2020 10:00:00","BZN|NL","Without sequence","23.68","",""
"23/04/2020 10:00:00 - 23/04/2020 11:00:00","BZN|NL","Without sequence","18.18","",""
"23/04/2020 11:00:00 - 23/04/2020 12:00:00","BZN|NL","Without sequence","17.4","",""
"23/04/2020 12:00:00 - 23/04/2020 13:00:00","BZN|NL","Without sequence","16.95","",""
"23/04/2020 13:00:00 - 23/04/2020 14:00:00","BZN|NL","Without sequence","16.63","",""
"23/04/2020 14:00:00 - 23/04/2020 15:00:00","BZN|NL","Without sequence","14.95","",""
"23/04/2020 15:00:00 - 23/04/2020 16:00:00","BZN|NL","Without sequence","14.97","",""
"23/04/2020 16:00:00 - 23/04/2020 17:00:00","BZN|NL","Without sequence","17.96","",""
"23/04/2020 17:00:00 - 23/04/2020 18:00:00","BZN|NL","Without sequence","24.75","",""
"23/04/2020 18:00:00 - 23/04/2020 19:00:00","BZN|NL","Without sequence","33.72","",""
"23/04/2020 19:00:00 - 23/04/2020 20:00:00","BZN|NL","Without sequence","42.4","",""
"23/04/2020 20:00:00 - 23/04/2020 21:00:00","BZN|NL","Without sequence","42.4","",""
"23/04/2020 21:00:00 - 23/04/2020 22:00:00","BZN|NL","Without sequence","38.57","",""
"23/04/2020 22:00:00 - 23/04/2020 23:00:00","BZN|NL","Without sequence","34.43","",""
"23/04/2020 23:00:00 - 24/04/2020 00:00:00","BZN|NL","Without sequence","28.6","",""
"24/04/2020 00:00:00 - 24/04/2020 01:00:00","BZN|NL","Without sequence","23.87","",""
"24/04/2020 01:00:00 - 24/04/2020 02:00:00","BZN|NL","Without sequence","21.63","",""
"24/04/2020 02:00:00 - 24/04/2020 03:00:00","BZN|NL","Without sequence","21.53","",""
"24/04/2020 03:00:00 - 24/04/2020 04:00:00","BZN|NL","Without sequence","21.49","",""
"24/04/2020 04:00:00 - 24/04/2020 05:00:00","BZN|NL","Without sequence","20.87","",""
"24/04/2020 05:00:00 - 24/04/2020 06:00:00","BZN|NL","Without sequence","21.92","",""
"24/04/2020 06:00:00 - 24/04/2020 07:00:00","BZN|NL","Without sequence","26.6","",""
"24/04/2020 07:00:00 - 24/04/2020 08:00:00","BZN|NL","Without sequence","35.52","",""
"24/04/2020 08:00:00 - 24/04/2020 09:00:00","BZN|NL","Without sequence","30.77","",""
"24/04/2020 09:00:00 - 24/04/2020 10:00:00","BZN|NL","Without sequence","21.84","",""
"24/04/2020 10:00:00 - 24/04/2020 11:00:00","BZN|NL","Without sequence","20.0","",""
"24/04/2020 11:00:00 - 24/04/2020 12:00:00","BZN|NL","Without sequence","18.45","",""
"24/04/2020 12:00:00 - 24/04/2020 13:00:00","BZN|NL","Without sequence","16.15","",""
"24/04/2020 13:00:00 - 24/04/2020 14:00:00","BZN|NL","Without sequence","14.55","",""
"24/04/2020 14:00:00 - 24/04/2020 15:00:00","BZN|NL","Without sequence","12.02","",""
"24/04/2020 15:00:00 - 24/04/2020 16:00:00","BZN|NL","Without sequence","10.0","",""
"24/04/2020 16:00:00 - 24/04/2020 17:00:00","BZN|NL","Without sequence","11.81","",""
"24/04/2020 17:00:00 - 24/04/2020 18:00:00","BZN|NL","Without sequence","15.62","",""
"24/04/2020 18:00:00 - 24/04/2020 19:00:00","BZN|NL","Without sequence","19.97","",""
"24/04/2020 19:00:00 - 24/04/2020 20:00:00","BZN|NL","Without sequence","22.21","",""
"24/04/2020 20:00:00 - 24/04/2020 21:00:00","BZN|NL","Without sequence","22.5","",""
"24/04/2020 21:00:00 - 24/04/2020 22:00:00","BZN|NL","Without sequence","27.4","",""
"24/04/2020 22:00:00 - 24/04/2020 23:00:00","BZN|NL","Without sequence","23.0","",""
"24/04/2020 23:00:00 - 25/04/2020 00:00:00","BZN|NL","Without sequence","21.0","",""
"25/04/2020 00:00:00 - 25/04/2020 01:00:00","BZN|NL","Without sequence","24.9","",""
"25/04/2020 01:00:00 - 25/04/2020 02:00:00","BZN|NL","Without sequence","33.29","",""
"25/04/2020 02:00:00 - 25/04/2020 03:00:00","BZN|NL","Without sequence","27.75","",""
"25/04/2020 03:00:00 - 25/04/2020 04:00:00","BZN|NL","Without sequence","14.42","",""
"25/04/2020 04:00:00 - 25/04/2020 05:00:00","BZN|NL","Without sequence","14.48","",""
"25/04/2020 05:00:00 - 25/04/2020 06:00:00","BZN|NL","Without sequence","14.03","",""
"25/04/2020 06:00:00 - 25/04/2020 07:00:00","BZN|NL","Without sequence","14.96","",""
"25/04/2020 07:00:00 - 25/04/2020 08:00:00","BZN|NL","Without sequence","15.09","",""
"25/04/2020 08:00:00 - 25/04/2020 09:00:00","BZN|NL","Without sequence","18.7","",""
"25/04/2020 09:00:00 - 25/04/2020 10:00:00","BZN|NL","Without sequence","16.63","",""
"25/04/2020 10:00:00 - 25/04/2020 11:00:00","BZN|NL","Without sequence","16.03","",""
"25/04/2020 11:00:00 - 25/04/2020 12:00:00","BZN|NL","Without sequence","16.3","",""
"25/04/2020 12:00:00 - 25/04/2020 13:00:00","BZN|NL","Without sequence","15.08","",""
"25/04/2020 13:00:00 - 25/04/2020 14:00:00","BZN|NL","Without sequence","12.25","",""
"25/04/2020 14:00:00 - 25/04/2020 15:00:00","BZN|NL","Without sequence","7.76","",""
"25/04/2020 15:00:00 - 25/04/2020 16:00:00","BZN|NL","Without sequence","7.99","",""
"25/04/2020 16:00:00 - 25/04/2020 17:00:00","BZN|NL","Without sequence","10.07","",""
"25/04/2020 17:00:00 - 25/04/2020 18:00:00","BZN|NL","Without sequence","16.62","",""
"25/04/2020 18:00:00 - 25/04/2020 19:00:00","BZN|NL","Without sequence","23.51","",""
"25/04/2020 19:00:00 - 25/04/2020 20:00:00","BZN|NL","Without sequence","26.7","",""
"25/04/2020 20:00:00 - 25/04/2020 21:00:00","BZN|NL","Without sequence","32.0","",""
"25/04/2020 21:00:00 - 25/04/2020 22:00:00","BZN|NL","Without sequence","29.77","",""
"25/04/2020 22:00:00 - 25/04/2020 23:00:00","BZN|NL","Without sequence","25.69","",""
"25/04/2020 23:00:00 - 26/04/2020 00:00:00","BZN|NL","Without sequence","22.11","",""
"26/04/2020 00:00:00 - 26/04/2020 01:00:00","BZN|NL","Without sequence","21.7","",""
"26/04/2020 01:00:00 - 26/04/2020 02:00:00","BZN|NL","Without sequence","19.35","",""
"26/04/2020 02:00:00 - 26/04/2020 03:00:00","BZN|NL","Without sequence","20.23","",""
"26/04/2020 03:00:00 - 26/04/2020 04:00:00","BZN|NL","Without sequence","20.1","",""
"26/04/2020 04:00:00 - 26/04/2020 05:00:00","BZN|NL","Without sequence","21.7","",""
"26/04/2020 05:00:00 - 26/04/2020 06:00:00","BZN|NL","Without sequence","20.82","",""
"26/04/2020 06:00:00 - 26/04/2020 07:00:00","BZN|NL","Without sequence","18.08","",""
"26/04/2020 07:00:00 - 26/04/2020 08:00:00","BZN|NL","Without sequence","17.43","",""
"26/04/2020 08:00:00 - 26/04/2020 09:00:00","BZN|NL","Without sequence","15.63","",""
"26/04/2020 09:00:00 - 26/04/2020 10:00:00","BZN|NL","Without sequence","14.73","",""
"26/04/2020 10:00:00 - 26/04/2020 11:00:00","BZN|NL","Without sequence","13.0","",""
"26/04/2020 11:00:00 - 26/04/2020 12:00:00","BZN|NL","Without sequence","14.38","",""
"26/04/2020 12:00:00 - 26/04/2020 13:00:00","BZN|NL","Without sequence","15.0","",""
"26/04/2020 13:00:00 - 26/04/2020 14:00:00","BZN|NL","Without sequence","11.9","",""
"26/04/2020 14:00:00 - 26/04/2020 15:00:00","BZN|NL","Without sequence","5.56","",""
"26/04/2020 15:00:00 - 26/04/2020 16:00:00","BZN|NL","Without sequence","6.93","",""
"26/04/2020 16:00:00 - 26/04/2020 17:00:00","BZN|NL","Without sequence","12.42","",""
"26/04/2020 17:00:00 - 26/04/2020 18:00:00","BZN|NL","Without sequence","15.75","",""
"26/04/2020 18:00:00 - 26/04/2020 19:00:00","BZN|NL","Without sequence","23.65","",""
"26/04/2020 19:00:00 - 26/04/2020 20:00:00","BZN|NL","Without sequence","26.97","",""
"26/04/2020 20:00:00 - 26/04/2020 21:00:00","BZN|NL","Without sequence","30.78","",""
"26/04/2020 21:00:00 - 26/04/2020 22:00:00","BZN|NL","Without sequence","27.42","",""
"26/04/2020 22:00:00 - 26/04/2020 23:00:00","BZN|NL","Without sequence","26.04","",""
"26/04/2020 23:00:00 - 27/04/2020 00:00:00","BZN|NL","Without sequence","23.76","",""
"27/04/2020 00:00:00 - 27/04/2020 01:00:00","BZN|NL","Without sequence","20.84","",""
"27/04/2020 01:00:00 - 27/04/2020 02:00:00","BZN|NL","Without sequence","16.8","",""
"27/04/2020 02:00:00 - 27/04/2020 03:00:00","BZN|NL","Without sequence","16.82","",""
"27/04/2020 03:00:00 - 27/04/2020 04:00:00","BZN|NL","Without sequence","15.78","",""
"27/04/2020 04:00:00 - 27/04/2020 05:00:00","BZN|NL","Without sequence","16.32","",""
"27/04/2020 05:00:00 - 27/04/2020 06:00:00","BZN|NL","Without sequence","18.32","",""
"27/04/2020 06:00:00 - 27/04/2020 07:00:00","BZN|NL","Without sequence","21.48","",""
"27/04/2020 07:00:00 - 27/04/2020 08:00:00","BZN|NL","Without sequence","27.52","",""
"27/04/2020 08:00:00 - 27/04/2020 09:00:00","BZN|NL","Without sequence","24.44","",""
"27/04/2020 09:00:00 - 27/04/2020 10:00:00","BZN|NL","Without sequence","21.99","",""
"27/04/2020 10:00:00 - 27/04/2020 11:00:00","BZN|NL","Without sequence","17.45","",""
"27/04/2020 11:00:00 - 27/04/2020 12:00:00","BZN|NL","Without sequence","20.64","",""
"27/04/2020 12:00:00 - 27/04/2020 13:00:00","BZN|NL","Without sequence","20.69","",""
"27/04/2020 13:00:00 - 27/04/2020 14:00:00","BZN|NL","Without sequence","20.39","",""
"27/04/2020 14:00:00 - 27/04/2020 15:00:00","BZN|NL","Without sequence","19.85","",""
"27/04/2020 15:00:00 - 27/04/2020 16:00:00","BZN|NL","Without sequence","18.07","",""
"27/04/2020 16:00:00 - 27/04/2020 17:00:00","BZN|NL","Without sequence","18.4","",""
"27/04/2020 17:00:00 - 27/04/2020 18:00:00","BZN|NL","Without sequence","24.41","",""
"27/04/2020 18:00:00 - 27/04/2020 19:00:00","BZN|NL","Without sequence","28.82","",""
"27/04/2020 19:00:00 - 27/04/2020 20:00:00","BZN|NL","Without sequence","39.5","",""
"27/04/2020 20:00:00 - 27/04/2020 21:00:00","BZN|NL","Without sequence","38.95","",""
"27/04/2020 21:00:00 - 27/04/2020 22:00:00","BZN|NL","Without sequence","37.36","",""
"27/04/2020 22:00:00 - 27/04/2020 23:00:00","BZN|NL","Without sequence","31.39","",""
"27/04/2020 23:00:00 - 28/04/2020 00:00:00","BZN|NL","Without sequence","24.54","",""
"28/04/2020 00:00:00 - 28/04/2020 01:00:00","BZN|NL","Without sequence","19.9","",""
"28/04/2020 01:00:00 - 28/04/2020 02:00:00","BZN|NL","Without sequence","19.06","",""
"28/04/2020 02:00:00 - 28/04/2020 03:00:00","BZN|NL","Without sequence","18.2","",""
"28/04/2020 03:00:00 - 28/04/2020 04:00:00","BZN|NL","Without sequence","18.2","",""
"28/04/2020 04:00:00 - 28/04/2020 05:00:00","BZN|NL","Without sequence","19.07","",""
"28/04/2020 05:00:00 - 28/04/2020 06:00:00","BZN|NL","Without sequence","19.93","",""
"28/04/2020 06:00:00 - 28/04/2020 07:00:00","BZN|NL","Without sequence","24.65","",""
"28/04/2020 07:00:00 - 28/04/2020 08:00:00","BZN|NL","Without sequence","26.54","",""
"28/04/2020 08:00:00 - 28/04/2020 09:00:00","BZN|NL","Without sequence","27.31","",""
"28/04/2020 09:00:00 - 28/04/2020 10:00:00","BZN|NL","Without sequence","27.61","",""
"28/04/2020 10:00:00 - 28/04/2020 11:00:00","BZN|NL","Without sequence","25.79","",""
"28/04/2020 11:00:00 - 28/04/2020 12:00:00","BZN|NL","Without sequence","25.53","",""
"28/04/2020 12:00:00 - 28/04/2020 13:00:00","BZN|NL","Without sequence","24.93","",""
"28/04/2020 13:00:00 - 28/04/2020 14:00:00","BZN|NL","Without sequence","23.88","",""
"28/04/2020 14:00:00 - 28/04/2020 15:00:00","BZN|NL","Without sequence","24.55","",""
"28/04/2020 15:00:00 - 28/04/2020 16:00:00","BZN|NL","Without sequence","24.16","",""
"28/04/2020 16:00:00 - 28/04/2020 17:00:00","BZN|NL","Without sequence","23.9","",""
"28/04/2020 17:00:00 - 28/04/2020 18:00:00","BZN|NL","Without sequence","26.54","",""
"28/04/2020 18:00:00 - 28/04/2020 19:00:00","BZN|NL","Without sequence","28.09","",""
"28/04/2020 19:00:00 - 28/04/2020 20:00:00","BZN|NL","Without sequence","30.41","",""
"28/04/2020 20:00:00 - 28/04/2020 21:00:00","BZN|NL","Without sequence","29.35","",""
"28/04/2020 21:00:00 - 28/04/2020 22:00:00","BZN|NL","Without sequence","27.23","",""
"28/04/2020 22:00:00 - 28/04/2020 23:00:00","BZN|NL","Without sequence","24.09","",""
"28/04/2020 23:00:00 - 29/04/2020 00:00:00","BZN|NL","Without sequence","21.03","",""
"29/04/2020 00:00:00 - 29/04/2020 01:00:00","BZN|NL","Without sequence","19.04","",""
"29/04/2020 01:00:00 - 29/04/2020 02:00:00","BZN|NL","Without sequence","17.32","",""
"29/04/2020 02:00:00 - 29/04/2020 03:00:00","BZN|NL","Without sequence","16.76","",""
"29/04/2020 03:00:00 - 29/04/2020 04:00:00","BZN|NL","Without sequence","16.77","",""
